2026-06-11 05:21:43,179 | INFO     | FINALBOT | [DYNAMIC] Loaded 2 symbols: ['EURUSD', 'EURUSD-OTC']
2026-06-11 05:22:49,659 | DEBUG    | core.data.candle_buffer | [DATA] Buffer EURUSD-OTC/M5: 316 candles
2026-06-11 05:22:49,660 | DEBUG    | core.data.candle_buffer | [DATA] Buffer EURUSD-OTC/M15: 155 candles
2026-06-11 05:22:49,661 | DEBUG    | core.data.candle_buffer | [DATA] Buffer EURUSD-OTC/M60: 101 candles
2026-06-11 05:22:49,940 | DEBUG    | FINALBOT | [MARKET STATE] Saved to logs/market_state.json | Signals found: 0
2026-06-11 05:22:49,940 | DEBUG    | FINALBOT | [SKIP] EURUSD-OTC: NO_SIGNAL
2026-06-11 05:22:49,940 | INFO     | FINALBOT | [CYCLE #81 | 22:22:49 UTC] EURUSD: 1.15277 (NO_SIGNAL/MEAN_REVERSION_ZONE) | EURUSD-OTC: 1.14478 (NO_SIGNAL/MEAN_REVERSION_ZONE)
2026-06-11 05:22:49,943 | INFO     | FINALBOT | [DYNAMIC] Trading Mode changed from SIGNAL to BACKTEST
2026-06-11 05:22:49,944 | INFO     | FINALBOT |    Bot Mode: BACKTEST (from trading_mode: Backtest_BOT)
2026-06-11 05:22:49,944 | INFO     | FINALBOT |    Active Strategies: ['rejection_5m_pa', 'bb_rsi_confluence', 'sr_fakeout_rejection', 'pa_snr', 'triple_confluence', 'compression_breakout']
2026-06-11 05:22:49,944 | DEBUG    | FINALBOT | >>> [ANALYZING] Asset: EURUSD     | Strategies: rejection_5m_pa, bb_rsi_confluence, sr_fakeout_rejection, pa_snr, triple_confluence, compression_breakout
2026-06-11 05:22:49,952 | DEBUG    | core.data.candle_buffer | [DATA] Buffer EURUSD/M1: 381 candles
2026-06-11 05:22:49,956 | DEBUG    | core.data.candle_buffer | [DATA] Buffer EURUSD/M5: 316 candles
2026-06-11 05:22:49,957 | DEBUG    | core.data.candle_buffer | [DATA] Buffer EURUSD/M15: 155 candles
2026-06-11 05:22:49,958 | DEBUG    | core.data.candle_buffer | [DATA] Buffer EURUSD/M60: 101 candles
2026-06-11 05:22:50,161 | DEBUG    | iqoptionapi.ws.client | {"name":"candle-generated","microserviceName":"quotes","msg":{"active_id":1,"size":60,"at":1781130170000000000,"from":1781130120,"to":1781130180,"min_at":1781130139,"max_at":1781130127,"id":3214746,"open":1.15295,"close":1.152945,"min":1.15287,"max":1.15296,"ask":1.15296,"bid":1.15293,"volume":81,"phase":"T"}}
2026-06-11 05:22:50,166 | DEBUG    | iqoptionapi.ws.client | {"name":"candle-generated","microserviceName":"quotes","msg":{"active_id":1,"size":300,"at":1781130170000000000,"from":1781130000,"to":1781130300,"id":643024,"open":1.15302,"close":1.152945,"min":1.15287,"max":1.15302,"ask":1.15296,"bid":1.15293,"volume":239,"phase":"T"}}
2026-06-11 05:22:50,195 | DEBUG    | iqoptionapi.ws.client | {"name":"candle-generated","microserviceName":"quotes","msg":{"active_id":1,"size":900,"at":1781130170000000000,"from":1781129700,"to":1781130600,"id":214342,"open":1.153055,"close":1.152945,"min":1.15287,"max":1.15308,"ask":1.15296,"bid":1.15293,"volume":668,"phase":"T"}}
2026-06-11 05:22:50,197 | DEBUG    | iqoptionapi.ws.client | {"name":"candle-generated","microserviceName":"quotes","msg":{"active_id":1,"size":3600,"at":1781130170000000000,"from":1781128800,"to":1781132400,"id":53587,"open":1.15359,"close":1.152945,"min":1.152845,"max":1.1536,"ask":1.15296,"bid":1.15293,"volume":1732,"phase":"T"}}
2026-06-11 05:22:50,198 | DEBUG    | iqoptionapi.ws.client | {"name":"candle-generated","microserviceName":"quotes","msg":{"active_id":76,"size":60,"at":1781130170000000000,"from":1781130120,"to":1781130180,"min_at":1781130121,"max_at":1781130154,"id":4501666,"open":1.165475,"close":1.165535,"min":1.165345,"max":1.165895,"ask":1.16554,"bid":1.16553,"volume":0,"phase":"T"}}
2026-06-11 05:22:50,199 | DEBUG    | iqoptionapi.ws.client | {"name":"candle-generated","microserviceName":"quotes","msg":{"active_id":76,"size":300,"at":1781130170000000000,"from":1781130000,"to":1781130300,"id":900335,"open":1.166105,"close":1.165535,"min":1.165345,"max":1.166475,"ask":1.16554,"bid":1.16553,"volume":0,"phase":"T"}}
2026-06-11 05:22:50,200 | DEBUG    | iqoptionapi.ws.client | {"name":"candle-generated","microserviceName":"quotes","msg":{"active_id":76,"size":900,"at":1781130170000000000,"from":1781129700,"to":1781130600,"id":300231,"open":1.165445,"close":1.165535,"min":1.165315,"max":1.166785,"ask":1.16554,"bid":1.16553,"volume":0,"phase":"T"}}
2026-06-11 05:22:50,216 | DEBUG    | iqoptionapi.ws.client | {"name":"candle-generated","microserviceName":"quotes","msg":{"active_id":76,"size":3600,"at":1781130170000000000,"from":1781128800,"to":1781132400,"id":75059,"open":1.165255,"close":1.165535,"min":1.163035,"max":1.166785,"ask":1.16554,"bid":1.16553,"volume":0,"phase":"T"}}
2026-06-11 05:22:50,248 | DEBUG    | FINALBOT | [MARKET STATE] Saved to logs/market_state.json | Signals found: 0
2026-06-11 05:22:50,249 | DEBUG    | FINALBOT | [SKIP] EURUSD: NO_SIGNAL
2026-06-11 05:22:50,249 | DEBUG    | FINALBOT | >>> [ANALYZING] Asset: EURUSD-OTC | Strategies: rejection_5m_pa, bb_rsi_confluence, sr_fakeout_rejection, pa_snr, triple_confluence, compression_breakout
2026-06-11 05:22:50,255 | DEBUG    | core.data.candle_buffer | [DATA] Buffer EURUSD-OTC/M1: 381 candles
2026-06-11 05:22:50,257 | DEBUG    | core.data.candle_buffer | [DATA] Buffer EURUSD-OTC/M5: 316 candles
2026-06-11 05:22:50,259 | DEBUG    | core.data.candle_buffer | [DATA] Buffer EURUSD-OTC/M15: 155 candles
2026-06-11 05:22:50,261 | DEBUG    | core.data.candle_buffer | [DATA] Buffer EURUSD-OTC/M60: 101 candles
2026-06-11 05:22:50,344 | DEBUG    | iqoptionapi.ws.client | {"name":"timeSync","msg":1781130170229}
2026-06-11 05:22:50,513 | DEBUG    | FINALBOT | [MARKET STATE] Saved to logs/market_state.json | Signals found: 0
2026-06-11 05:22:50,514 | DEBUG    | FINALBOT | [SKIP] EURUSD-OTC: NO_SIGNAL
2026-06-11 05:22:50,514 | INFO     | FINALBOT | [CYCLE #82 | 22:22:50 UTC] EURUSD: 1.15278 (NO_SIGNAL/MEAN_REVERSION_ZONE) | EURUSD-OTC: 1.14443 (NO_SIGNAL/MEAN_REVERSION_ZONE)
2026-06-11 05:22:50,518 | INFO     | FINALBOT | [DYNAMIC] Trading Mode changed from SIGNAL to BACKTEST
2026-06-11 05:22:50,518 | INFO     | FINALBOT |    Bot Mode: BACKTEST (from trading_mode: Backtest_BOT)
2026-06-11 05:22:50,518 | INFO     | FINALBOT |    Active Strategies: ['rejection_5m_pa', 'bb_rsi_confluence', 'sr_fakeout_rejection', 'pa_snr', 'triple_confluence', 'compression_breakout']
2026-06-11 05:22:50,518 | DEBUG    | FINALBOT | >>> [ANALYZING] Asset: EURUSD     | Strategies: rejection_5m_pa, bb_rsi_confluence, sr_fakeout_rejection, pa_snr, triple_confluence, compression_breakout
2026-06-11 05:22:50,523 | DEBUG    | core.data.candle_buffer | [DATA] Buffer EURUSD/M1: 382 candles
2026-06-11 05:22:50,525 | DEBUG    | core.data.candle_buffer | [DATA] Buffer EURUSD/M5: 316 candles
2026-06-11 05:22:50,527 | DEBUG    | core.data.candle_buffer | [DATA] Buffer EURUSD/M15: 155 candles
2026-06-11 05:22:50,528 | DEBUG    | core.data.candle_buffer | [DATA] Buffer EURUSD/M60: 101 candles
2026-06-11 05:22:50,816 | DEBUG    | FINALBOT | [MARKET STATE] Saved to logs/market_state.json | Signals found: 0
2026-06-11 05:22:50,816 | DEBUG    | FINALBOT | [SKIP] EURUSD: NO_SIGNAL
2026-06-11 05:22:50,817 | DEBUG    | FINALBOT | >>> [ANALYZING] Asset: EURUSD-OTC | Strategies: rejection_5m_pa, bb_rsi_confluence, sr_fakeout_rejection, pa_snr, triple_confluence, compression_breakout
2026-06-11 05:22:50,826 | DEBUG    | core.data.candle_buffer | [DATA] Buffer EURUSD-OTC/M1: 382 candles
2026-06-11 05:22:50,828 | DEBUG    | core.data.candle_buffer | [DATA] Buffer EURUSD-OTC/M5: 316 candles
2026-06-11 05:22:50,830 | DEBUG    | core.data.candle_buffer | [DATA] Buffer EURUSD-OTC/M15: 155 candles
2026-06-11 05:22:50,832 | DEBUG    | core.data.candle_buffer | [DATA] Buffer EURUSD-OTC/M60: 101 candles
2026-06-11 05:22:51,101 | DEBUG    | FINALBOT | [MARKET STATE] Saved to logs/market_state.json | Signals found: 0
2026-06-11 05:22:51,101 | DEBUG    | FINALBOT | [SKIP] EURUSD-OTC: NO_SIGNAL
2026-06-11 05:22:51,103 | INFO     | FINALBOT | [CYCLE #83 | 22:22:51 UTC] EURUSD: 1.15265 (NO_SIGNAL/MEAN_REVERSION_ZONE) | EURUSD-OTC: 1.14481 (NO_SIGNAL/MEAN_REVERSION_ZONE)
2026-06-11 05:22:51,108 | INFO     | FINALBOT | [DYNAMIC] Trading Mode changed from SIGNAL to BACKTEST
2026-06-11 05:22:51,108 | INFO     | FINALBOT |    Bot Mode: BACKTEST (from trading_mode: Backtest_BOT)
2026-06-11 05:22:51,109 | INFO     | FINALBOT |    Active Strategies: ['rejection_5m_pa', 'bb_rsi_confluence', 'sr_fakeout_rejection', 'pa_snr', 'triple_confluence', 'compression_breakout']
2026-06-11 05:22:51,109 | DEBUG    | FINALBOT | >>> [ANALYZING] Asset: EURUSD     | Strategies: rejection_5m_pa, bb_rsi_confluence, sr_fakeout_rejection, pa_snr, triple_confluence, compression_breakout
2026-06-11 05:22:51,115 | DEBUG    | core.data.candle_buffer | [DATA] Buffer EURUSD/M1: 383 candles
2026-06-11 05:22:51,118 | DEBUG    | core.data.candle_buffer | [DATA] Buffer EURUSD/M5: 316 candles
2026-06-11 05:22:51,119 | DEBUG    | core.data.candle_buffer | [DATA] Buffer EURUSD/M15: 155 candles
2026-06-11 05:22:51,121 | DEBUG    | core.data.candle_buffer | [DATA] Buffer EURUSD/M60: 101 candles
2026-06-11 05:22:51,154 | DEBUG    | iqoptionapi.ws.client | {"name":"candle-generated","microserviceName":"quotes","msg":{"active_id":76,"size":60,"at":1781130171000000000,"from":1781130120,"to":1781130180,"min_at":1781130121,"max_at":1781130154,"id":4501666,"open":1.165475,"close":1.165555,"min":1.165345,"max":1.165895,"ask":1.16556,"bid":1.16555,"volume":0,"phase":"T"}}
2026-06-11 05:22:51,166 | DEBUG    | iqoptionapi.ws.client | {"name":"candle-generated","microserviceName":"quotes","msg":{"active_id":1,"size":60,"at":1781130171000000000,"from":1781130120,"to":1781130180,"min_at":1781130139,"max_at":1781130127,"id":3214746,"open":1.15295,"close":1.152945,"min":1.15287,"max":1.15296,"ask":1.15296,"bid":1.15293,"volume":81,"phase":"T"}}
2026-06-11 05:22:51,167 | DEBUG    | iqoptionapi.ws.client | {"name":"candle-generated","microserviceName":"quotes","msg":{"active_id":1,"size":300,"at":1781130171000000000,"from":1781130000,"to":1781130300,"id":643024,"open":1.15302,"close":1.152945,"min":1.15287,"max":1.15302,"ask":1.15296,"bid":1.15293,"volume":239,"phase":"T"}}
2026-06-11 05:22:51,169 | DEBUG    | iqoptionapi.ws.client | {"name":"candle-generated","microserviceName":"quotes","msg":{"active_id":76,"size":300,"at":1781130171000000000,"from":1781130000,"to":1781130300,"id":900335,"open":1.166105,"close":1.165555,"min":1.165345,"max":1.166475,"ask":1.16556,"bid":1.16555,"volume":0,"phase":"T"}}
2026-06-11 05:22:51,169 | DEBUG    | iqoptionapi.ws.client | {"name":"candle-generated","microserviceName":"quotes","msg":{"active_id":1,"size":900,"at":1781130171000000000,"from":1781129700,"to":1781130600,"id":214342,"open":1.153055,"close":1.152945,"min":1.15287,"max":1.15308,"ask":1.15296,"bid":1.15293,"volume":668,"phase":"T"}}
2026-06-11 05:22:51,170 | DEBUG    | iqoptionapi.ws.client | {"name":"candle-generated","microserviceName":"quotes","msg":{"active_id":76,"size":900,"at":1781130171000000000,"from":1781129700,"to":1781130600,"id":300231,"open":1.165445,"close":1.165555,"min":1.165315,"max":1.166785,"ask":1.16556,"bid":1.16555,"volume":0,"phase":"T"}}
2026-06-11 05:22:51,198 | DEBUG    | iqoptionapi.ws.client | {"name":"candle-generated","microserviceName":"quotes","msg":{"active_id":1,"size":3600,"at":1781130171000000000,"from":1781128800,"to":1781132400,"id":53587,"open":1.15359,"close":1.152945,"min":1.152845,"max":1.1536,"ask":1.15296,"bid":1.15293,"volume":1732,"phase":"T"}}
2026-06-11 05:22:51,200 | DEBUG    | iqoptionapi.ws.client | {"name":"candle-generated","microserviceName":"quotes","msg":{"active_id":76,"size":3600,"at":1781130171000000000,"from":1781128800,"to":1781132400,"id":75059,"open":1.165255,"close":1.165555,"min":1.163035,"max":1.166785,"ask":1.16556,"bid":1.16555,"volume":0,"phase":"T"}}
2026-06-11 05:22:51,354 | DEBUG    | iqoptionapi.ws.client | {"name":"timeSync","msg":1781130171245}
2026-06-11 05:22:51,406 | DEBUG    | FINALBOT | [MARKET STATE] Saved to logs/market_state.json | Signals found: 0
2026-06-11 05:22:51,406 | DEBUG    | FINALBOT | [SKIP] EURUSD: NO_SIGNAL
2026-06-11 05:22:51,407 | DEBUG    | FINALBOT | >>> [ANALYZING] Asset: EURUSD-OTC | Strategies: rejection_5m_pa, bb_rsi_confluence, sr_fakeout_rejection, pa_snr, triple_confluence, compression_breakout
2026-06-11 05:22:51,412 | DEBUG    | core.data.candle_buffer | [DATA] Buffer EURUSD-OTC/M1: 383 candles
2026-06-11 05:22:51,415 | DEBUG    | core.data.candle_buffer | [DATA] Buffer EURUSD-OTC/M5: 316 candles
2026-06-11 05:22:51,418 | DEBUG    | core.data.candle_buffer | [DATA] Buffer EURUSD-OTC/M15: 155 candles
2026-06-11 05:22:51,420 | DEBUG    | core.data.candle_buffer | [DATA] Buffer EURUSD-OTC/M60: 101 candles
2026-06-11 05:22:51,668 | DEBUG    | FINALBOT | [MARKET STATE] Saved to logs/market_state.json | Signals found: 0
2026-06-11 05:22:51,670 | DEBUG    | FINALBOT | [SKIP] EURUSD-OTC: NO_SIGNAL
2026-06-11 05:22:51,670 | INFO     | FINALBOT | [CYCLE #84 | 22:22:51 UTC] EURUSD: 1.15264 (NO_SIGNAL/MEAN_REVERSION_ZONE) | EURUSD-OTC: 1.14451 (NO_SIGNAL/MEAN_REVERSION_ZONE)
2026-06-11 05:22:51,673 | INFO     | FINALBOT | [DYNAMIC] Trading Mode changed from SIGNAL to BACKTEST
2026-06-11 05:22:51,673 | INFO     | FINALBOT |    Bot Mode: BACKTEST (from trading_mode: Backtest_BOT)
2026-06-11 05:22:51,673 | INFO     | FINALBOT |    Active Strategies: ['rejection_5m_pa', 'bb_rsi_confluence', 'sr_fakeout_rejection', 'pa_snr', 'triple_confluence', 'compression_breakout']
2026-06-11 05:22:51,673 | DEBUG    | FINALBOT | >>> [ANALYZING] Asset: EURUSD     | Strategies: rejection_5m_pa, bb_rsi_confluence, sr_fakeout_rejection, pa_snr, triple_confluence, compression_breakout
2026-06-11 05:22:51,677 | DEBUG    | core.data.candle_buffer | [DATA] Buffer EURUSD/M1: 384 candles
2026-06-11 05:22:51,678 | DEBUG    | core.data.candle_buffer | [DATA] Buffer EURUSD/M5: 316 candles
2026-06-11 05:22:51,679 | DEBUG    | core.data.candle_buffer | [DATA] Buffer EURUSD/M15: 155 candles
2026-06-11 05:22:51,681 | DEBUG    | core.data.candle_buffer | [DATA] Buffer EURUSD/M60: 101 candles
2026-06-11 05:22:51,895 | DEBUG    | FINALBOT | [MARKET STATE] Saved to logs/market_state.json | Signals found: 0
2026-06-11 05:22:51,895 | DEBUG    | FINALBOT | [SKIP] EURUSD: NO_SIGNAL
2026-06-11 05:22:51,895 | DEBUG    | FINALBOT | >>> [ANALYZING] Asset: EURUSD-OTC | Strategies: rejection_5m_pa, bb_rsi_confluence, sr_fakeout_rejection, pa_snr, triple_confluence, compression_breakout
2026-06-11 05:22:51,899 | DEBUG    | core.data.candle_buffer | [DATA] Buffer EURUSD-OTC/M1: 384 candles
2026-06-11 05:22:51,900 | DEBUG    | core.data.candle_buffer | [DATA] Buffer EURUSD-OTC/M5: 316 candles
2026-06-11 05:22:51,901 | DEBUG    | core.data.candle_buffer | [DATA] Buffer EURUSD-OTC/M15: 155 candles
2026-06-11 05:22:51,902 | DEBUG    | core.data.candle_buffer | [DATA] Buffer EURUSD-OTC/M60: 101 candles
2026-06-11 05:22:52,116 | DEBUG    | FINALBOT | [MARKET STATE] Saved to logs/market_state.json | Signals found: 0
2026-06-11 05:22:52,117 | DEBUG    | FINALBOT | [SKIP] EURUSD-OTC: NO_SIGNAL
2026-06-11 05:22:52,117 | INFO     | FINALBOT | [CYCLE #85 | 22:22:52 UTC] EURUSD: 1.15276 (NO_SIGNAL/MEAN_REVERSION_ZONE) | EURUSD-OTC: 1.14440 (NO_SIGNAL/MEAN_REVERSION_ZONE)
2026-06-11 05:22:52,122 | INFO     | FINALBOT | [DYNAMIC] Trading Mode changed from SIGNAL to BACKTEST
2026-06-11 05:22:52,122 | INFO     | FINALBOT |    Bot Mode: BACKTEST (from trading_mode: Backtest_BOT)
2026-06-11 05:22:52,123 | INFO     | FINALBOT |    Active Strategies: ['rejection_5m_pa', 'bb_rsi_confluence', 'sr_fakeout_rejection', 'pa_snr', 'triple_confluence', 'compression_breakout']
2026-06-11 05:22:52,123 | DEBUG    | FINALBOT | >>> [ANALYZING] Asset: EURUSD     | Strategies: rejection_5m_pa, bb_rsi_confluence, sr_fakeout_rejection, pa_snr, triple_confluence, compression_breakout
2026-06-11 05:22:52,131 | DEBUG    | core.data.candle_buffer | [DATA] Buffer EURUSD/M1: 385 candles
2026-06-11 05:22:52,137 | DEBUG    | core.data.candle_buffer | [DATA] Buffer EURUSD/M5: 317 candles
2026-06-11 05:22:52,139 | DEBUG    | iqoptionapi.ws.client | {"name":"candle-generated","microserviceName":"quotes","msg":{"active_id":1,"size":60,"at":1781130172000000000,"from":1781130120,"to":1781130180,"min_at":1781130139,"max_at":1781130127,"id":3214746,"open":1.15295,"close":1.15295,"min":1.15287,"max":1.15296,"ask":1.15296,"bid":1.15294,"volume":82,"phase":"T"}}
2026-06-11 05:22:52,141 | DEBUG    | core.data.candle_buffer | [DATA] Buffer EURUSD/M15: 155 candles
2026-06-11 05:22:52,143 | DEBUG    | core.data.candle_buffer | [DATA] Buffer EURUSD/M60: 101 candles
2026-06-11 05:22:52,150 | DEBUG    | iqoptionapi.ws.client | {"name":"candle-generated","microserviceName":"quotes","msg":{"active_id":1,"size":300,"at":1781130172000000000,"from":1781130000,"to":1781130300,"id":643024,"open":1.15302,"close":1.15295,"min":1.15287,"max":1.15302,"ask":1.15296,"bid":1.15294,"volume":240,"phase":"T"}}
2026-06-11 05:22:52,159 | DEBUG    | iqoptionapi.ws.client | {"name":"candle-generated","microserviceName":"quotes","msg":{"active_id":76,"size":60,"at":1781130172000000000,"from":1781130120,"to":1781130180,"min_at":1781130121,"max_at":1781130154,"id":4501666,"open":1.165475,"close":1.165505,"min":1.165345,"max":1.165895,"ask":1.16551,"bid":1.1655,"volume":0,"phase":"T"}}
2026-06-11 05:22:52,166 | DEBUG    | iqoptionapi.ws.client | {"name":"candle-generated","microserviceName":"quotes","msg":{"active_id":1,"size":900,"at":1781130172000000000,"from":1781129700,"to":1781130600,"id":214342,"open":1.153055,"close":1.15295,"min":1.15287,"max":1.15308,"ask":1.15296,"bid":1.15294,"volume":669,"phase":"T"}}
2026-06-11 05:22:52,168 | DEBUG    | iqoptionapi.ws.client | {"name":"candle-generated","microserviceName":"quotes","msg":{"active_id":1,"size":3600,"at":1781130172000000000,"from":1781128800,"to":1781132400,"id":53587,"open":1.15359,"close":1.15295,"min":1.152845,"max":1.1536,"ask":1.15296,"bid":1.15294,"volume":1733,"phase":"T"}}
2026-06-11 05:22:52,170 | DEBUG    | iqoptionapi.ws.client | {"name":"candle-generated","microserviceName":"quotes","msg":{"active_id":76,"size":300,"at":1781130172000000000,"from":1781130000,"to":1781130300,"id":900335,"open":1.166105,"close":1.165505,"min":1.165345,"max":1.166475,"ask":1.16551,"bid":1.1655,"volume":0,"phase":"T"}}
2026-06-11 05:22:52,180 | DEBUG    | iqoptionapi.ws.client | {"name":"candle-generated","microserviceName":"quotes","msg":{"active_id":76,"size":900,"at":1781130172000000000,"from":1781129700,"to":1781130600,"id":300231,"open":1.165445,"close":1.165505,"min":1.165315,"max":1.166785,"ask":1.16551,"bid":1.1655,"volume":0,"phase":"T"}}
2026-06-11 05:22:52,182 | DEBUG    | iqoptionapi.ws.client | {"name":"candle-generated","microserviceName":"quotes","msg":{"active_id":76,"size":3600,"at":1781130172000000000,"from":1781128800,"to":1781132400,"id":75059,"open":1.165255,"close":1.165505,"min":1.163035,"max":1.166785,"ask":1.16551,"bid":1.1655,"volume":0,"phase":"T"}}
2026-06-11 05:22:52,362 | DEBUG    | iqoptionapi.ws.client | {"name":"timeSync","msg":1781130172257}
2026-06-11 05:22:52,469 | DEBUG    | FINALBOT | [STRATEGY SKIP] triple_confluence PUT entry=74 block=0 conf=40
2026-06-11 05:22:52,480 | DEBUG    | FINALBOT | [MARKET STATE] Saved to logs/market_state.json | Signals found: 0
2026-06-11 05:22:52,480 | DEBUG    | FINALBOT | [SKIP] EURUSD: NO_SIGNAL
2026-06-11 05:22:52,481 | DEBUG    | FINALBOT | >>> [ANALYZING] Asset: EURUSD-OTC | Strategies: rejection_5m_pa, bb_rsi_confluence, sr_fakeout_rejection, pa_snr, triple_confluence, compression_breakout
2026-06-11 05:22:52,489 | DEBUG    | core.data.candle_buffer | [DATA] Buffer EURUSD-OTC/M1: 385 candles
2026-06-11 05:22:52,491 | DEBUG    | core.data.candle_buffer | [DATA] Buffer EURUSD-OTC/M5: 317 candles
2026-06-11 05:22:52,493 | DEBUG    | core.data.candle_buffer | [DATA] Buffer EURUSD-OTC/M15: 155 candles
2026-06-11 05:22:52,495 | DEBUG    | core.data.candle_buffer | [DATA] Buffer EURUSD-OTC/M60: 101 candles
2026-06-11 05:22:52,776 | DEBUG    | FINALBOT | [STRATEGY SKIP] pa_snr PUT entry=72 block=0 conf=52
2026-06-11 05:22:52,793 | DEBUG    | FINALBOT | [STRATEGY SKIP] triple_confluence PUT entry=75 block=0 conf=40
2026-06-11 05:22:52,803 | DEBUG    | FINALBOT | [MARKET STATE] Saved to logs/market_state.json | Signals found: 0
2026-06-11 05:22:52,804 | DEBUG    | FINALBOT | [SKIP] EURUSD-OTC: NO_SIGNAL
2026-06-11 05:22:52,804 | INFO     | FINALBOT | [CYCLE #86 | 22:22:52 UTC] EURUSD: 1.15251 (NO_SIGNAL/MEAN_REVERSION_ZONE) | EURUSD-OTC: 1.14421 (NO_SIGNAL/MEAN_REVERSION_ZONE)
2026-06-11 05:22:52,807 | INFO     | FINALBOT | [DYNAMIC] Trading Mode changed from SIGNAL to BACKTEST
2026-06-11 05:22:52,807 | INFO     | FINALBOT |    Bot Mode: BACKTEST (from trading_mode: Backtest_BOT)
2026-06-11 05:22:52,807 | INFO     | FINALBOT |    Active Strategies: ['rejection_5m_pa', 'bb_rsi_confluence', 'sr_fakeout_rejection', 'pa_snr', 'triple_confluence', 'compression_breakout']
2026-06-11 05:22:52,807 | DEBUG    | FINALBOT | >>> [ANALYZING] Asset: EURUSD     | Strategies: rejection_5m_pa, bb_rsi_confluence, sr_fakeout_rejection, pa_snr, triple_confluence, compression_breakout
2026-06-11 05:22:52,813 | DEBUG    | core.data.candle_buffer | [DATA] Buffer EURUSD/M1: 386 candles
2026-06-11 05:22:52,814 | DEBUG    | core.data.candle_buffer | [DATA] Buffer EURUSD/M5: 317 candles
2026-06-11 05:22:52,816 | DEBUG    | core.data.candle_buffer | [DATA] Buffer EURUSD/M15: 155 candles
2026-06-11 05:22:52,817 | DEBUG    | core.data.candle_buffer | [DATA] Buffer EURUSD/M60: 101 candles
2026-06-11 05:22:53,113 | DEBUG    | FINALBOT | [STRATEGY SKIP] triple_confluence PUT entry=74 block=0 conf=40
2026-06-11 05:22:53,123 | DEBUG    | FINALBOT | [MARKET STATE] Saved to logs/market_state.json | Signals found: 0
2026-06-11 05:22:53,123 | DEBUG    | FINALBOT | [SKIP] EURUSD: NO_SIGNAL
2026-06-11 05:22:53,123 | DEBUG    | FINALBOT | >>> [ANALYZING] Asset: EURUSD-OTC | Strategies: rejection_5m_pa, bb_rsi_confluence, sr_fakeout_rejection, pa_snr, triple_confluence, compression_breakout
2026-06-11 05:22:53,128 | DEBUG    | core.data.candle_buffer | [DATA] Buffer EURUSD-OTC/M1: 386 candles
2026-06-11 05:22:53,129 | DEBUG    | core.data.candle_buffer | [DATA] Buffer EURUSD-OTC/M5: 317 candles
2026-06-11 05:22:53,130 | DEBUG    | core.data.candle_buffer | [DATA] Buffer EURUSD-OTC/M15: 155 candles
2026-06-11 05:22:53,134 | DEBUG    | core.data.candle_buffer | [DATA] Buffer EURUSD-OTC/M60: 101 candles
2026-06-11 05:22:53,164 | DEBUG    | iqoptionapi.ws.client | {"name":"candle-generated","microserviceName":"quotes","msg":{"active_id":1,"size":60,"at":1781130173000000000,"from":1781130120,"to":1781130180,"min_at":1781130139,"max_at":1781130127,"id":3214746,"open":1.15295,"close":1.15295,"min":1.15287,"max":1.15296,"ask":1.15296,"bid":1.15294,"volume":84,"phase":"T"}}
2026-06-11 05:22:53,166 | DEBUG    | iqoptionapi.ws.client | {"name":"candle-generated","microserviceName":"quotes","msg":{"active_id":1,"size":300,"at":1781130173000000000,"from":1781130000,"to":1781130300,"id":643024,"open":1.15302,"close":1.15295,"min":1.15287,"max":1.15302,"ask":1.15296,"bid":1.15294,"volume":242,"phase":"T"}}
2026-06-11 05:22:53,177 | DEBUG    | iqoptionapi.ws.client | {"name":"candle-generated","microserviceName":"quotes","msg":{"active_id":1,"size":900,"at":1781130173000000000,"from":1781129700,"to":1781130600,"id":214342,"open":1.153055,"close":1.15295,"min":1.15287,"max":1.15308,"ask":1.15296,"bid":1.15294,"volume":671,"phase":"T"}}
2026-06-11 05:22:53,184 | DEBUG    | iqoptionapi.ws.client | {"name":"candle-generated","microserviceName":"quotes","msg":{"active_id":76,"size":60,"at":1781130173000000000,"from":1781130120,"to":1781130180,"min_at":1781130121,"max_at":1781130154,"id":4501666,"open":1.165475,"close":1.165485,"min":1.165345,"max":1.165895,"ask":1.16549,"bid":1.16548,"volume":0,"phase":"T"}}
2026-06-11 05:22:53,195 | DEBUG    | iqoptionapi.ws.client | {"name":"candle-generated","microserviceName":"quotes","msg":{"active_id":1,"size":3600,"at":1781130173000000000,"from":1781128800,"to":1781132400,"id":53587,"open":1.15359,"close":1.15295,"min":1.152845,"max":1.1536,"ask":1.15296,"bid":1.15294,"volume":1735,"phase":"T"}}
2026-06-11 05:22:53,197 | DEBUG    | iqoptionapi.ws.client | {"name":"candle-generated","microserviceName":"quotes","msg":{"active_id":76,"size":300,"at":1781130173000000000,"from":1781130000,"to":1781130300,"id":900335,"open":1.166105,"close":1.165485,"min":1.165345,"max":1.166475,"ask":1.16549,"bid":1.16548,"volume":0,"phase":"T"}}
2026-06-11 05:22:53,229 | DEBUG    | iqoptionapi.ws.client | {"name":"candle-generated","microserviceName":"quotes","msg":{"active_id":76,"size":900,"at":1781130173000000000,"from":1781129700,"to":1781130600,"id":300231,"open":1.165445,"close":1.165485,"min":1.165315,"max":1.166785,"ask":1.16549,"bid":1.16548,"volume":0,"phase":"T"}}
